negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
B,100.0,1.68,3.85,1.68,3.85,0.25,0.01
P,0.0,0.0,0.0,0.0,0.0,0.25,0.01
P,10.0,0.75,0.57,0.22,0.92,0.25,0.0
P,20.0,1.95,1.31,-0.72,2.23,0.25,0.01
P,30.0,1.47,1.1,-0.04,1.84,0.22,0.01
P,40.0,4.22,2.38,-0.9,4.76,0.23,0.01
P,50.0,3.96,3.07,-1.33,4.83,0.24,0.01
P,60.0,3.16,2.47,0.08,4.01,0.25,0.01
P,70.0,4.47,3.44,-1.27,5.5,0.23,0.01
P,80.0,5.22,2.74,-2.0,5.55,0.22,0.0
P,90.0,5.12,3.67,-2.65,5.71,0.22,0.0
P,100.0,1.5,2.78,1.5,2.78,0.22,0.01
